t_s,status,latency_ms,note
115.981,200,215.8,
116.186,200,205.77,
116.431,200,244.98,
116.634,200,202.65,
116.85,200,216.24,
117.068,200,217.42,
117.272,200,204.69,
117.489,200,216.91,
117.696,200,206.85,
117.889,200,192.82,data-service respondió con error
118.075,200,185.72,data-service respondió con error
118.264,200,189.28,data-service respondió con error
118.49,200,226.03,
118.695,200,204.42,
118.909,200,214.57,
119.118,200,208.61,
119.325,200,207.32,
119.618,200,292.59,
119.874,200,256.5,
120.112,200,237.85,
120.492,200,379.44,
120.698,200,206.82,
120.9,200,201.75,data-service respondió con error
121.17,200,270.22,
121.388,200,217.91,
121.608,200,219.74,
121.826,200,218.03,
122.052,200,226.16,
122.262,200,209.2,
122.474,200,212.85,
122.701,200,226.62,
122.91,200,208.87,
123.132,200,221.69,
123.341,200,208.83,
123.556,200,215.1,
123.773,200,217.2,
123.986,200,213.36,
124.206,200,219.71,
124.415,200,208.66,
124.642,200,227.32,
124.858,200,216.05,
125.074,200,215.47,
125.291,200,217.21,
125.501,200,210.06,
125.712,200,210.73,
125.917,200,205.09,
126.122,200,205.06,
126.338,200,216.57,
126.543,200,205.07,
126.754,200,211.0,
126.965,200,210.47,
127.174,200,208.83,
127.398,200,223.73,
127.605,200,207.58,
127.828,200,222.76,
128.014,200,186.24,data-service respondió con error
128.226,200,211.77,
128.442,200,216.38,
128.656,200,213.44,
128.872,200,216.35,
129.085,200,212.56,
129.294,200,209.36,
129.505,200,211.24,
129.729,200,223.16,
129.916,200,187.14,data-service respondió con error
130.132,200,216.11,
130.35,200,217.62,
130.555,200,205.12,
130.779,200,223.84,
131.067,200,288.78,
131.396,200,328.27,
131.733,200,337.59,
131.981,200,248.21,data-service respondió con error
132.205,200,223.35,
132.435,200,229.81,
132.67,200,235.69,
132.901,200,231.09,
133.12,200,218.31,
133.371,200,251.49,
133.594,200,222.56,
133.817,200,223.02,
134.039,200,222.23,
134.257,200,217.64,
134.485,200,227.67,
134.783,200,298.71,
135.0,200,216.55,
135.294,200,294.55,
135.626,200,331.83,
135.808,200,182.19,data-service respondió con error
136.024,200,215.44,
136.233,200,208.81,
136.48,200,247.23,
136.686,200,206.21,
136.901,200,215.16,
137.126,200,224.4,
137.338,200,212.17,
137.564,200,225.74,
137.776,200,212.38,
137.985,200,208.64,
138.202,200,216.7,
138.408,200,206.38,
138.628,200,219.83,
138.84,200,211.72,
139.053,200,213.04,
139.265,200,212.18,
139.476,200,210.99,
139.693,200,217.07,
139.897,200,204.33,
140.159,200,262.04,
140.366,200,206.44,
140.572,200,206.02,
140.788,200,216.7,
141.004,200,215.02,
141.224,200,220.19,
141.442,200,218.61,
141.661,200,218.66,
141.882,200,221.32,
142.095,200,212.53,
142.322,200,226.65,
142.544,200,222.04,
142.755,200,211.56,
142.98,200,224.94,
143.192,200,211.97,
143.415,200,223.1,
143.624,200,208.24,
143.834,200,210.05,
144.054,200,219.81,
144.258,200,204.59,
144.451,200,192.64,data-service respondió con error
144.674,200,222.84,
144.882,200,208.8,
145.089,200,207.02,
145.303,200,213.86,
145.512,200,208.26,
145.724,200,212.82,
145.907,200,182.24,data-service respondió con error
146.092,200,185.2,data-service respondió con error
146.321,200,229.43,
146.53,200,209.01,
146.745,200,214.33,
146.957,200,212.61,
147.162,200,204.38,
147.391,200,228.92,
147.601,200,209.84,
147.825,200,224.27,
148.035,200,209.91,
148.245,200,210.7,
148.437,200,191.88,data-service respondió con error
148.643,200,205.91,
148.862,200,218.61,
149.073,200,210.7,
149.253,200,180.42,data-service respondió con error
149.499,200,245.58,
149.831,200,332.19,
150.105,200,274.19,
150.505,200,400.26,
150.743,200,237.23,
150.951,200,207.93,
151.238,200,287.92,
151.456,200,217.37,
151.688,200,231.8,
